UNIQUE_ID,FILE_UUID,LON,LAT,DEPTH,TIME,PLATFORM_NAME,PROVIDER
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265902,45.330306,18.72,2024-05-17T22:24:15Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265846,45.330306,18.46,2024-05-17T22:24:16Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.26579,45.330305,18.23,2024-05-17T22:24:17Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265734,45.330305,17.94,2024-05-17T22:24:18Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265679,45.330305,17.5,2024-05-17T22:24:19Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265624,45.330305,17.22,2024-05-17T22:24:20Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265569,45.330305,17.04,2024-05-17T22:24:21Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265514,45.330304,17.18,2024-05-17T22:24:22Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265459,45.330303,17.54,2024-05-17T22:24:23Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265404,45.330303,17.8,2024-05-17T22:24:24Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265348,45.330302,17.83,2024-05-17T22:24:25Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265293,45.3303,17.72,2024-05-17T22:24:26Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265238,45.330299,17.73,2024-05-17T22:24:27Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265182,45.330298,17.11,2024-05-17T22:24:28Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265126,45.330296,17.04,2024-05-17T22:24:29Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265071,45.330294,16.97,2024-05-17T22:24:30Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.265016,45.330293,16.9,2024-05-17T22:24:31Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264961,45.330292,16.95,2024-05-17T22:24:32Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264906,45.33029,17.07,2024-05-17T22:24:33Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.26485,45.330289,17.28,2024-05-17T22:24:34Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264795,45.330287,16.56,2024-05-17T22:24:35Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.26474,45.330286,16.02,2024-05-17T22:24:36Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264684,45.330284,15.76,2024-05-17T22:24:37Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264629,45.330281,15.43,2024-05-17T22:24:38Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264573,45.330279,15.44,2024-05-17T22:24:39Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264518,45.330277,15.5,2024-05-17T22:24:40Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264462,45.330275,15.24,2024-05-17T22:24:41Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264406,45.330273,15.26,2024-05-17T22:24:42Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264351,45.330271,15.61,2024-05-17T22:24:43Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264296,45.330269,15.91,2024-05-17T22:24:44Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.26424,45.330268,15.99,2024-05-17T22:24:45Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264184,45.330266,14.64,2024-05-17T22:24:46Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264128,45.330264,14.48,2024-05-17T22:24:47Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264073,45.330263,14.74,2024-05-17T22:24:48Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.264017,45.330261,15.35,2024-05-17T22:24:49Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263962,45.33026,15.4,2024-05-17T22:24:50Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263907,45.330258,15.49,2024-05-17T22:24:51Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263851,45.330257,15.71,2024-05-17T22:24:52Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263796,45.330256,16.11,2024-05-17T22:24:53Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.26374,45.330255,16.35,2024-05-17T22:24:54Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263685,45.330254,16.37,2024-05-17T22:24:55Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.26363,45.330253,16.37,2024-05-17T22:24:56Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263574,45.330252,15.95,2024-05-17T22:24:57Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263519,45.330252,15.76,2024-05-17T22:24:58Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263463,45.330251,15.95,2024-05-17T22:24:59Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263408,45.33025,16.52,2024-05-17T22:25:00Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263353,45.330249,16.82,2024-05-17T22:25:01Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263297,45.330248,16.85,2024-05-17T22:25:02Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263242,45.330248,16.77,2024-05-17T22:25:03Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263186,45.330247,17.01,2024-05-17T22:25:04Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263131,45.330246,17.99,2024-05-17T22:25:05Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.263076,45.330246,18.26,2024-05-17T22:25:06Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.26302,45.330246,18.95,2024-05-17T22:25:07Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262965,45.330246,19.17,2024-05-17T22:25:08Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262909,45.330246,19.79,2024-05-17T22:25:09Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262854,45.330246,19.94,2024-05-17T22:25:10Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262799,45.330246,19.89,2024-05-17T22:25:11Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262743,45.330246,19.19,2024-05-17T22:25:12Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262688,45.330245,18,2024-05-17T22:25:13Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262633,45.330244,17.04,2024-05-17T22:25:14Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262578,45.330243,16.2,2024-05-17T22:25:15Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262522,45.330242,15.03,2024-05-17T22:25:16Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262467,45.33024,14.33,2024-05-17T22:25:17Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262411,45.330239,13.37,2024-05-17T22:25:18Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262356,45.330239,13.21,2024-05-17T22:25:19Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262301,45.330238,13.95,2024-05-17T22:25:20Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262245,45.330238,14.8,2024-05-17T22:25:21Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.26219,45.330238,14.72,2024-05-17T22:25:22Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262134,45.330237,14.77,2024-05-17T22:25:23Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262079,45.330236,14.72,2024-05-17T22:25:24Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.262025,45.330236,13.6,2024-05-17T22:25:25Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261969,45.330235,12.66,2024-05-17T22:25:26Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261914,45.330234,12.71,2024-05-17T22:25:27Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261858,45.330233,13.51,2024-05-17T22:25:28Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261803,45.330232,14.14,2024-05-17T22:25:29Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261747,45.330231,13.35,2024-05-17T22:25:30Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261692,45.33023,12.4,2024-05-17T22:25:31Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261636,45.330228,11.65,2024-05-17T22:25:32Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261581,45.330226,10.93,2024-05-17T22:25:33Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261525,45.330225,10.63,2024-05-17T22:25:34Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.26147,45.330223,10.41,2024-05-17T22:25:35Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261415,45.330221,10.77,2024-05-17T22:25:36Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.26136,45.330218,11.37,2024-05-17T22:25:37Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261304,45.330215,11.46,2024-05-17T22:25:38Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261249,45.330212,11.83,2024-05-17T22:25:39Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261194,45.330209,13.38,2024-05-17T22:25:40Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261139,45.330206,14.97,2024-05-17T22:25:41Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261083,45.330204,15.99,2024-05-17T22:25:42Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.261027,45.330201,16.44,2024-05-17T22:25:43Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260972,45.330199,16.67,2024-05-17T22:25:44Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260916,45.330197,16.75,2024-05-17T22:25:45Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.26086,45.330195,16.79,2024-05-17T22:25:46Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260805,45.330193,16.79,2024-05-17T22:25:47Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.26075,45.33019,16.51,2024-05-17T22:25:48Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260694,45.330188,15.75,2024-05-17T22:25:49Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260639,45.330186,14.94,2024-05-17T22:25:50Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260583,45.330183,14.29,2024-05-17T22:25:51Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260528,45.330182,13.94,2024-05-17T22:25:52Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260472,45.330179,14.32,2024-05-17T22:25:53Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260417,45.330177,15.2,2024-05-17T22:25:54Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260361,45.330175,15.91,2024-05-17T22:25:55Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260305,45.330173,16.18,2024-05-17T22:25:56Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260249,45.330171,16.64,2024-05-17T22:25:58Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260193,45.33017,16.89,2024-05-17T22:25:59Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260137,45.330168,16.94,2024-05-17T22:26:00Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260081,45.330167,17.08,2024-05-17T22:26:01Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.260026,45.330168,17.22,2024-05-17T22:26:02Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.259972,45.330168,16.91,2024-05-17T22:26:03Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.259916,45.330167,16.49,2024-05-17T22:26:04Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.25986,45.330166,15.97,2024-05-17T22:26:05Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.259806,45.330166,15.37,2024-05-17T22:26:06Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.25975,45.330166,14.99,2024-05-17T22:26:07Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.259694,45.330165,14.97,2024-05-17T22:26:08Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.259637,45.330164,14.58,2024-05-17T22:26:09Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.259581,45.330163,14.52,2024-05-17T22:26:10Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.259526,45.330164,15.05,2024-05-17T22:26:11Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.25947,45.330165,16.21,2024-05-17T22:26:12Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.259415,45.330166,17.13,2024-05-17T22:26:13Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.25936,45.330168,17.71,2024-05-17T22:26:14Z,Huron Explorer,GLOS
GLOS-08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,20240605215519876796_08b05f2b-eb9f-11ee-a43c-bd300fe11e8a,-80.259306,45.33017,18.12,2024-05-17T22:26:15Z,Huron Explorer,GLOS
